Rk,Player,Age,Team,Pos,G,GS,Int,Int Yds,IntTD,Lng Int,PD,FF,Fmb,FR,Yds,FR TD,Sack,Comb Tackles,Solo Tackles,Tackle Ast,TFL,QBHits,Safety,Awards
1091,Kaleb Johnson,22,PIT,RB,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1092,Cam Jones,26,NYJ,LB,10,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,
1093,Elijah Jones,25,ARI,CB,10,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,
1094,Mason Kinsey,27,TEN,WR,10,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,
1095,Larry Ogunjobi,31,BUF,DT,10,0,0,0,0,0,0,0,0,0,0,0,0,19,10,9,4,0,0,
1096,Karene Reid,25,DEN,LB,10,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,
1097,Laquon Treadwell,30,IND,WR,10,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0,
1098,Cody White,27,SEA,WR,10,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,
1099,Justin Fields,26,NYJ,QB,9,9,0,0,0,0,0,0,4,0,-4,0,0,0,0,0,0,0,0,
1100,Will Harris,30,WAS,FS,9,9,0,0,0,0,3,1,0,0,0,0,1,38,22,16,1,0,0,
1101,Marshon Lattimore,29,WAS,CB,9,9,1,0,0,0,7,0,0,1,0,0,0,27,16,11,1,0,0,
1102,Michael Penix,25,ATL,QB,9,9,0,0,0,0,0,0,4,2,-4,0,0,0,0,0,0,0,0,
1103,Brock Purdy,26,SFO,QB,9,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
1104,Tershawn Wharton,27,CAR,DT,9,9,0,0,0,0,1,0,0,0,0,0,2,36,11,25,2,3,0,
1105,Mykel Williams,21,SFO,DL,9,9,0,0,0,0,0,0,0,1,0,0,1,20,11,9,4,3,0,
1106,Spencer Rattler,25,NOR,QB,9,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,
1107,Jakobi Meyers,29,JAX,WR,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1108,Cade Stover,25,HOU,TE,9,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
1109,Nate Adkins,26,DEN,TE,9,6,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,
1110,Trevon Diggs,27,2TM,CB,9,7,0,0,0,0,0,0,0,0,0,0,0,27,20,7,1,0,0,
1110,Trevon Diggs,27,DAL,CB,8,6,0,0,0,0,0,0,0,0,0,0,0,25,18,7,1,0,0,
1110,Trevon Diggs,27,GNB,CB,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
1111,Omarion Hampton,22,LAC,RB,9,6,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,
1112,Rakeem Nunez-Roches,32,NYG,DL,9,5,0,0,0,0,1,0,0,0,0,0,3,23,6,17,3,4,0,
1113,Quandre Diggs,32,TEN,FS,9,4,0,0,0,0,1,0,0,0,0,0,0,30,17,13,0,0,0,
1114,M.J. Stewart,30,HOU,S,9,4,0,0,0,0,2,1,0,0,0,0,0,25,15,10,0,0,0,
1115,Hunter Long,27,JAX,TE,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1116,Korie Black,23,NYG,CB,9,2,0,0,0,0,1,0,0,0,0,0,0,18,7,11,1,0,0,
1117,Jarvis Brownlee,24,2TM,CB,9,4,0,0,0,0,3,1,0,0,0,0,0,53,35,18,3,0,0,
1117,Jarvis Brownlee,24,TEN,CB,2,2,0,0,0,0,1,0,0,0,0,0,0,17,11,6,2,0,0,
1117,Jarvis Brownlee,24,NYJ,CB,7,2,0,0,0,0,2,1,0,0,0,0,0,36,24,12,1,0,0,
1118,Lonnie Johnson Jr.,30,LVR,S,9,2,0,0,0,0,2,0,0,0,0,0,0,25,14,11,0,0,0,
1119,Elijah Moore,25,BUF,WR,9,2,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,
1120,Lukas Van Ness,24,GNB,DL,9,2,0,0,0,0,0,0,0,0,0,0,1.5,19,12,7,3,7,0,
1121,Tomon Fox,27,NYG,OLB,9,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,
1122,Sanoussi Kane,24,2TM,S,9,1,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,
1122,Sanoussi Kane,24,BAL,S,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
1122,Sanoussi Kane,24,TEN,S,2,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,
1123,Micah Robinson,23,TEN,CB,9,1,0,0,0,0,2,0,0,0,0,0,0,14,8,6,1,0,0,
1124,Juan Thornhill,30,PIT,S,9,1,0,0,0,0,1,0,0,1,0,0,0,38,23,15,1,0,0,
1125,Jahdae Walker,23,CHI,WR,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,
1126,Cal Adomitis,27,PHI,LS,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
1127,Zeek Biggers,22,MIA,DT,9,0,0,0,0,0,0,0,0,0,0,0,1.5,20,6,14,1,4,0,
1128,Mike Brown,26,TEN,S,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,
1129,Sebastian Castro,25,2TM,S,9,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,
1129,Sebastian Castro,25,TAM,S,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1129,Sebastian Castro,25,PIT,S,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
1130,Beaux Collins,23,NYG,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,
1131,Tanner Conner,27,MIA,TE,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
1132,Chris Edmonds,24,CLE,S,9,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,
1133,Clelin Ferrell,28,2TM,OLB,9,0,0,0,0,0,0,0,0,0,0,0,4,25,13,12,4,5,0,
1133,Clelin Ferrell,28,LAC,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
1133,Clelin Ferrell,28,SFO,DL,8,0,0,0,0,0,0,0,0,0,0,0,4,24,13,11,4,5,0,
1134,Jonathan Ford,26,2TM,DL,9,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,
1134,Jonathan Ford,26,CHI,DL,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,
1134,Jonathan Ford,26,GNB,DL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
1135,Brandon Graham,37,PHI,DE,9,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,2,3,0,
1136,Michael Hall,22,CLE,DT,9,0,0,0,0,0,0,0,0,0,0,0,1.5,11,4,7,2,4,0,
1137,Tonka Hemingway,24,LVR,DT,9,0,0,0,0,0,1,0,0,1,0,0,4,9,8,1,5,6,0,
1138,Cam Jackson,23,CAR,DT,9,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,
1139,McKinnley Jackson,24,CIN,DT,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,
1140,Cedric Johnson,23,CIN,DE,9,0,0,0,0,0,0,0,0,2,4,0,2,20,11,9,2,5,0,
1141,Patrick Johnson,27,PHI,OLB,9,0,0,0,0,0,0,0,0,0,0,0,1,8,5,3,1,2,0,
1142,Truman Jones,25,TEN,OLB,9,0,0,0,0,0,1,0,0,0,0,0,1.5,11,4,7,2,2,0,
1143,Nick Kallerup,24,SEA,TE,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
1144,DeAngelo Malone,26,ATL,DE,9,0,1,6,0,6,1,0,0,0,0,0,0,8,2,6,0,0,0,
1145,Arthur Maulet,32,DET,CB,9,0,1,0,0,0,2,0,0,0,0,0,0,14,11,3,0,0,0,
1146,Luke McCaffrey,24,WAS,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,
1147,Kain Medrano,24,WAS,LB,9,0,0,0,0,0,0,0,0,1,0,0,0,5,3,2,0,0,0,
1148,Kalel Mullings,23,TEN,RB,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,
1149,Patrick O'Connell,27,SEA,LB,9,0,0,0,0,0,0,0,0,0,0,0,1,19,8,11,1,1,0,
1150,Otito Ogbonnia,25,LAC,DL,9,0,0,0,0,0,0,0,0,0,0,0,0.5,10,7,3,3,1,0,
1151,Rico Payton,26,NYG,CB,9,0,0,0,0,0,1,0,0,0,0,0,0,12,5,7,0,0,0,
1152,JJ Pegues,24,LVR,DT,9,0,0,0,0,0,0,0,0,1,0,0,0,11,4,7,1,0,0,
1153,Khalen Saunders,29,2TM,DT,9,0,0,0,0,0,0,0,0,0,0,0,1,12,5,7,1,1,0,
1153,Khalen Saunders,29,JAX,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,
1153,Khalen Saunders,29,NYJ,DL,7,0,0,0,0,0,0,0,0,0,0,0,1,9,5,4,1,1,0,
1154,Elijah Simmons,24,TAM,DL,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,0,0,
1155,Christopher Smith,25,LVR,S,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,
1156,Nick Whiteside,25,DET,CB,9,0,0,0,0,0,3,0,0,0,0,0,0,5,3,2,0,0,0,
1157,Dareke Young,26,SEA,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,0,0,
1158,Andre Cisco,25,NYJ,S,8,8,0,0,0,0,1,0,0,1,0,0,0,41,26,15,1,0,0,
1159,Julian Love,27,SEA,FS,8,8,1,26,0,26,6,0,0,0,0,0,1,34,23,11,1,1,0,
1160,Dayo Odeyingbo,26,CHI,DL,8,8,0,0,0,0,1,0,0,0,0,0,1,21,9,12,2,4,0,
1161,Rashee Rice,25,KAN,WR,8,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
1162,Mack Wilson,27,ARI,LB,8,8,1,9,0,9,6,1,0,0,0,0,0,60,34,26,3,1,0,
1163,Terrion Arnold,22,DET,CB,8,7,1,0,0,0,8,0,0,0,0,0,0,31,23,8,0,0,0,
1164,Marcus Davenport,29,DET,DE,8,7,0,0,0,0,0,0,0,0,0,0,1,14,6,8,1,3,0,
1165,Dre Greenlaw,28,DEN,LB,8,7,1,27,0,27,2,1,0,0,0,0,1,43,15,28,2,2,0,
1166,Shedeur Sanders,23,CLE,QB,8,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,PB
1167,Cam Skattebo,23,NYG,RB,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1168,Shemar Stewart,22,CIN,DE,8,5,0,0,0,0,1,0,0,0,0,0,1,11,5,6,2,4,0,
1169,Matt Dickerson,30,JAX,DL,8,4,0,0,0,0,1,0,0,0,0,0,0,10,2,8,1,2,0,
1170,Leki Fotu,27,2TM,DT,8,4,0,0,0,0,0,0,0,0,0,0,1,11,3,8,3,1,0,
1170,Leki Fotu,27,LVR,DT,6,4,0,0,0,0,0,0,0,0,0,0,1,8,3,5,3,1,0,
1170,Leki Fotu,27,HOU,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,
1171,Caelen Carson,23,DAL,CB,8,3,0,0,0,0,2,0,0,0,0,0,0,17,12,5,1,0,0,
1172,Pat O'Connor,32,DET,DL,8,3,0,0,0,0,1,0,0,0,0,0,0,10,5,5,0,0,0,
1173,Kristian Fulton,27,KAN,CB,8,2,0,0,0,0,6,0,0,0,0,0,0,16,12,4,0,0,0,
1174,Cam Taylor-Britt,26,CIN,CB,8,2,0,0,0,0,5,0,0,0,0,0,0,21,12,9,1,1,0,
1175,Adonai Mitchell,23,IND,WR,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1176,Amen Ogbongbemiga,27,CHI,LB,8,1,0,0,0,0,1,0,0,0,0,0,0,17,5,12,0,0,0,
1177,Jerrick Reed,25,2TM,S,8,1,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,0,0,
1177,Jerrick Reed,25,SEA,S,5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,
1177,Jerrick Reed,25,TEN,S,3,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,
1178,Simi Fehoko,28,ARI,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,
1179,Isaiah Foskey,25,CIN,DE,8,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,0,
1180,Yetur Gross-Matos,27,SFO,DL,8,0,0,0,0,0,1,0,0,0,0,0,0,8,3,5,0,2,0,
1181,Josh Harris,36,LAC,LS,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
1182,Charley Hughlett,35,PHI,LS,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1183,Dom Jones,25,CLE,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,
1184,Velus Jones Jr.,28,2TM,RB,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,
1184,Velus Jones Jr.,28,NOR,RB,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,
1184,Velus Jones Jr.,28,SEA,RB,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
1185,Ale Kaho,25,WAS,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,
1186,Joshua Karty,23,LAR,K,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1187,Deane Leonard,26,LAC,DB,8,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,
1188,Chad Muma,26,2TM,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,
1188,Chad Muma,26,IND,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,
1188,Chad Muma,26,NWE,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,
1189,Connor O'Toole,23,SEA,LB,8,0,0,0,0,0,0,0,0,1,0,0,0,5,3,2,0,0,0,
1190,BJ Ojulari,23,ARI,OLB,8,0,0,0,0,0,0,0,0,0,0,0,1,9,6,3,1,3,0,
1191,Dante Pettis,30,NOR,WR,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1192,Alex Ward,26,LAR,LS,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
1193,Kristian Welch,27,GNB,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,
1194,Ke'Shawn Williams,24,PIT,WR,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1195,Jayden Daniels,25,WAS,QB,7,7,0,0,0,0,0,0,3,1,-4,0,0,0,0,0,0,0,0,
1196,Zach Harrison,24,ATL,DL,7,7,0,0,0,0,1,2,0,0,0,0,4.5,22,9,13,5,5,0,
1197,Trey Hendrickson,31,CIN,DE,7,7,0,0,0,0,1,1,0,0,0,0,4,16,11,5,3,8,0,
1198,Erik McCoy,28,NOR,OL,7,7,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,
1199,L'Jarius Sneed,28,TEN,CB,7,7,0,0,0,0,3,0,0,0,0,0,0,26,18,8,0,0,0,
1200,Charvarius Ward,29,IND,CB,7,7,0,0,0,0,7,0,0,1,0,0,0,25,17,8,0,0,0,
1201,Garrett Wilson,25,NYJ,WR,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
1202,Jaylon Johnson,26,CHI,DB,7,6,1,0,0,0,2,0,0,0,0,0,0,17,15,2,0,0,0,
1203,Dorance Armstrong Jr.,28,WAS,DE,7,5,0,0,0,0,0,0,0,0,0,0,5.5,24,16,8,7,7,0,
1204,Shavon Revel,24,DAL,CB,7,5,0,0,0,0,3,0,0,0,0,0,0,35,23,12,1,0,0,
1205,Travis Hunter,22,JAX,WR,7,4,0,0,0,0,3,0,1,0,0,0,0,15,11,4,0,0,0,
1206,Krys Barnes,27,CAR,LB,7,3,0,0,0,0,0,0,0,0,0,0,0.5,23,6,17,1,1,0,
1207,Jalen Davis,29,CIN,CB,7,3,1,0,0,0,1,1,0,0,0,0,1,20,7,13,2,2,0,
1208,Marshawn Kneeland,24,DAL,DE,7,3,0,0,0,0,0,0,0,0,0,0,1,12,6,6,3,1,0,
1209,Juanyeh Thomas,25,DAL,S,7,3,0,0,0,0,0,0,0,0,0,0,0,26,14,12,0,0,0,
1210,Julius Brents,25,MIA,CB,7,2,0,0,0,0,1,0,0,1,0,0,0,14,10,4,0,0,0,
1211,Max Brosmer,24,MIN,QB,7,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
1212,Pharaoh Brown,31,ARI,TE,7,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
1213,Jakob Johnson,31,HOU,FB,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1214,Jalen Royals,22,KAN,WR,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1215,Sam Webb,27,CLE,CB,7,2,0,0,0,0,1,0,0,1,47,1,0,8,3,5,0,0,0,
1216,Cobee Bryant,24,ATL,CB,7,1,0,0,0,0,1,0,0,0,0,0,0,10,8,2,1,0,0,
1217,Ruben Hyppolite,24,CHI,LB,7,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,
1218,Tyler Lockett,33,TEN,WR,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
1219,Jalen Mills,31,2TM,S,7,1,0,0,0,0,1,0,0,0,0,0,0,10,3,7,0,0,0,
1219,Jalen Mills,31,HOU,S,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,
1219,Jalen Mills,31,DET,S,3,0,0,0,0,0,1,0,0,0,0,0,0,6,2,4,0,0,0,
1220,Jaylen Reed,22,HOU,S,7,1,0,0,0,0,0,0,0,1,9,0,0,14,9,5,0,0,0,
1221,Malcolm Rodriguez,26,DET,LB,7,1,0,0,0,0,0,0,0,0,0,0,0,12,9,3,1,0,0,
1222,Robert Beal,26,SFO,DL,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,0,0,0,
1223,Quinton Bell,29,MIA,LB,7,0,0,0,0,0,0,0,0,1,0,0,0,8,0,8,0,1,0,
1224,Dalen Cambre,24,NYG,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,
1225,Nathan Carter,23,ATL,RB,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1226,AJ Dillon,27,PHI,RB,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,
1227,Daniel Ekuale,31,PIT,DT,7,0,0,0,0,0,1,0,0,0,0,0,0,6,4,2,0,1,0,
1228,Thomas Fidone,23,NYG,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1229,Elijah Garcia,27,2TM,DL,7,0,0,0,0,0,0,0,0,0,0,0,1,9,2,7,1,1,0,
1229,Elijah Garcia,27,NYG,DL,4,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,1,1,0,
1229,Elijah Garcia,27,ATL,DL,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,
1230,Khalil Herbert,27,NYJ,RB,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
1231,Terrell Jennings,24,NWE,RB,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,
1232,Roschon Johnson,24,CHI,RB,7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,
1233,Logan Lee,25,PIT,DT,7,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,
1234,Nick Martin,23,SFO,LB,7,0,0,0,0,0,0,1,0,0,0,0,0,11,8,3,0,0,0,
1235,John Metchie,25,PHI,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1236,Nick Niemann,28,GNB,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,0,0,
1237,Craig Reynolds,29,DET,RB,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,
1238,D'Angelo Ross,29,CLE,CB,7,0,0,0,0,0,2,0,0,0,0,0,0,9,5,4,0,0,0,
1239,Justin Shorter,25,LVR,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,
1240,Kentavius Street,29,ATL,DL,7,0,0,0,0,0,0,0,0,0,0,0,2,21,11,10,3,2,0,
1241,Channing Tindall,25,ARI,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,
1242,Jordan Turner,24,DEN,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,1,0,
1243,Elijah Williams,23,MIN,DL,7,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,
1244,Kerby Joseph,25,DET,S,6,6,3,1,0,1,4,0,0,0,0,0,0,18,14,4,0,0,0,
1245,Taylor Rapp,28,BUF,S,6,6,0,0,0,0,0,0,0,0,0,0,0,26,17,9,0,0,0,
1246,Fred Warner,29,SFO,LB,6,6,0,0,0,0,3,2,0,1,0,0,0,51,28,23,2,0,0,
1247,DeMarvion Overshown,25,DAL,LB,6,5,0,0,0,0,0,0,0,0,0,0,0,28,15,13,1,0,0,
1248,Jack Sanborn,25,DAL,MLB,6,5,0,0,0,0,1,0,0,0,0,0,0,34,16,18,1,0,0,
1249,Tyrod Taylor,36,NYJ,QB,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1250,Davis Mills,27,HOU,QB,6,3,0,0,0,0,0,0,1,0,-5,0,0,0,0,0,0,0,0,
1251,Asante Samuel Jr.,26,PIT,CB,6,3,1,0,0,0,1,0,0,0,0,0,0,10,6,4,0,0,0,
1252,Russell Wilson,37,NYG,QB,6,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,
1253,Shane Zylstra,29,DET,TE,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1254,Oluwafemi Oladejo,22,TEN,OLB,6,2,0,0,0,0,0,0,0,0,0,0,0,13,5,8,2,2,0,
1255,Kenny Pickett,27,LVR,QB,6,2,0,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,0,0,
1256,Ahkello Witherspoon,30,LAR,CB,6,2,1,0,0,0,2,0,0,0,0,0,0,8,6,2,0,0,0,
1257,Billy Bowman,22,ATL,DB,6,1,1,0,0,0,2,1,0,0,0,0,1.5,26,15,11,1,2,0,
1258,Jordan Fuller,27,ATL,S,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
1259,Tahj Washington,24,MIA,WR,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1260,Samuel Womack,26,2TM,CB,6,2,0,0,0,0,2,0,0,0,0,0,0,11,6,5,0,0,0,
1260,Samuel Womack,26,TEN,CB,5,1,0,0,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,
1260,Samuel Womack,26,NYJ,CB,1,1,0,0,0,0,1,0,0,0,0,0,0,7,4,3,0,0,0,
1261,Corey Ballentine,29,2TM,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,
1261,Corey Ballentine,29,NWE,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
1261,Corey Ballentine,29,DAL,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,
1262,Tyler Baron,24,NYJ,DL,6,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,1,0,0,
1263,Quinton Bohanna,26,2TM,DT,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,
1263,Quinton Bohanna,26,SEA,DT,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,
1263,Quinton Bohanna,26,GNB,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
1264,Swayze Bozeman,27,NYG,LB,6,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,
1265,Jalen Brooks,25,2TM,WR,6,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,
1265,Jalen Brooks,25,DAL,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1265,Jalen Brooks,25,ARI,WR,5,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,
1266,Jason Brownlee,26,KAN,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
1267,Jordan Clark,24,NYJ,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,0,0,
1268,Britain Covey,28,PHI,WR,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
1269,Mike Edwards,29,KAN,S,6,0,0,0,0,0,1,0,0,0,0,0,0,14,9,5,1,0,0,
1270,Xavier Gipson,24,2TM,WR,6,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,
1270,Xavier Gipson,24,NYJ,WR,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,
1270,Xavier Gipson,24,PHI,WR,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1271,Eric Gregory,25,NWE,DT,6,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,
1272,Desjuan Johnson,26,LAR,DE,6,0,0,0,0,0,0,0,0,0,0,0,2,12,4,8,2,6,0,
1273,Younghoe Koo,31,2TM,K,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,
1273,Younghoe Koo,31,ATL,K,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1273,Younghoe Koo,31,NYG,K,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
1274,Phidarian Mathis,27,BUF,DT,6,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,0,0,0,
1275,Jonathan Mingo,24,DAL,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
1276,Walter Nolen,22,ARI,DL,6,0,0,0,0,0,2,0,0,1,7,1,2,11,8,3,5,5,0,
1277,Jeff Okudah,26,MIN,CB,6,0,0,0,0,0,0,0,0,1,0,0,0,14,12,2,0,0,0,
1278,Aeneas Peebles,24,BAL,DT,6,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,0,
1279,Jammie Robinson,24,ATL,S,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1280,Mark Robinson,26,2TM,LB,6,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,
1280,Mark Robinson,26,NWE,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,
1280,Mark Robinson,26,NYJ,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
1281,Quandarrius Robinson,24,DEN,OLB,6,0,0,0,0,0,1,0,0,0,0,0,0.5,12,6,6,3,3,0,
